长大卧琥城小区,5栋1单元侧35号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070006,35#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-035,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,2栋2单元侧25号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070021,25#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-025,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,3栋1单元侧27号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070018,27#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-027,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,3栋2单元侧28号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070001,28#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-028,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,3栋2单元侧29号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070002,29#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-029,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,4栋1单元侧30号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070013,30#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-030,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,4栋1单元侧31号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070014,31#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-031,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,5栋2单元侧36号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070008,36#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-036,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,4栋2单元侧32号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070017,32#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-032,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,5栋2单元侧37号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070005,37#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-037,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,6栋2单元侧38号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070016,38#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-038,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,6栋2单元侧39号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070023,39#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-039,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
